Name,Abductive reasoning,Active listening,Clarifying,Critiquing,Decision making,Deductive reasoning,Defining the problem,Delegation,Digging deep,Drawing,Explaining in simple terms,Facilitating,Goal setting,Identifying core components,Identifying key insights,Identifying known and unknown,Identifying obstacles,Identifying patterns,Improvising,Inductive reasoning,Mentoring,Observing,Pivoting,Persuading,Prioritizing,Record-keeping,Reframing,Representing ideas visually,Story building,Story telling,Synthesizing information,Trust building,Understanding tradeoffs,Working under time pressure
1,NA,NA,NA,NA,NA,NA,-8.47255369928401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569899,7.386634116525581,1.6825782939756113,-0.6324575055470625,-3.5680183647356056,-3.5202856678382313,7.338901419628208,0.4892608715412443,1.4200484610400501,-5.763723150357995,-5.572792362768497,4.83293628920234,2.85202936796129,8.293555357575702,5.310263258176089,6.384248938367019,8.57995153895995,-1.587111443494555,0.8949887951689295,-7.816378427291543,3.8305496543574726,4.952268031445779,7.529832207217705,-3.3532212286974197,0.5369935684386196,8.675416932754697,8.627684235857323,-2.064438412468302,-5.954653937947494,-1.6587104888406188,-1.6825768372893037,4.5226737593694075,3.0668265039994775,2.1599052629493585,3.2100245946916033
1557143,7.4582338902147995,3.329355608591886,6.8854415274463,4.093078758949879,0.2267303102625302,7.3389021479713605,-7.124105011933175,-3.591885441527446,5.334128878281623,1.3245823389021467,2.279236276849641,1.8019093078758956,7.052505966587113,-1.5393794749403344,-4.284009546539379,-4.331742243436754,3.6634844868735073,2.136038186157519,-1.0381861575178988,1.7541766109785186,3.7350835322195692,5.787589498806682,0.5847255369928401,-3.8305489260143197,6.145584725536992,7.124105011933175,2.5656324582338907,-1.4677804295942725,-1.7303102625298337,-1.3484486873508352,6.789976133651553,-7.004773269689737,-5.644391408114559,5.763723150357995
1569682,2.97183184556558,8.126759703730194,6.830634318606954,0.4929586061289619,-2.802816041758362,5.73239522584727,0.633803676551496,1.8450712821853,0.464789592044454,-4.239435760068222,6.380282549790934,-1.11267519668794,3.140845930072622,6.239437479368398,5.591550155424736,5.535212127255722,0.633803676551496,4.12676142303037,4.239437479368398,4.070423394861356,0.6056346624669899,-2.887323084011884,-2.239435760068221,-6.999999140349912,-0.23943576006822198,0.8028177610585381,0.5492966342979759,-3.760562520631602,-5.647886464293574,-5.676055478378081,5.16901494415713,5.225352972326146,-3.87323857696963,-3.760562520631602
1571278,2.04057279236277,-7.768496420047732,1.9689737470167064,2.01670644391408,-1.8019093078758956,0.5369928400954649,3.47255369928401,-4.451073985680191,-2.5656324582338907,-3.4248210023866346,-2.064439140811456,-2.828162291169452,5.429594272076372,3.9737470167064437,4.331742243436754,4.498806682577566,-5.859188544152745,-1.8973747016706444,-1.443914081145584,-1.1813842482100227,-4.355608591885441,7.3389021479713605,-6.217183770883055,-7.816229116945108,-5.978520286396181,1.30071599045346,0.5131264916467781,0.7279236276849623,-4.236276849642005,-1.9451073985680196,1.7541766109785186,-6.16945107398568,0.3937947494033427,-7.744630071599046
1571202,1.778042959427209,-0.7040572792362774,4.021479713603819,4.045346062052506,4.069212410501192,1.6109785202863964,-3.663484486873508,6.07398568019093,2.2553699284009543,-1.1336515513126493,6.097852028639618,-1.8257756563245824,1.3723150357995237,-1.9689737470167064,-4.737470167064439,2.5894988066825775,6.097852028639618,4.451073985680193,4.236276849642005,4.976133651551313,1.778042959427209,1.778042959427209,2.2553699284009543,-3.329355608591885,3.6873508353221958,4.618138424821003,-1.2291169451073998,6.694510739856803,6.789976133651553,-1.085918854415274,6.503579952267302,7.911694510739856,-6.073985680190931,2.3269689737470163
1569895,-0.5131264916467781,2.350835322195703,3.9021479713603817,-2.3269689737470163,2.3031026252983295,4.665871121718377,-3.735083532219571,5.978520286396181,-0.3699284009546542,5.883054892601432,-0.03579952267303099,-1.992840095465393,7.219570405727925,1.921241050119331,0.4653937947494029,4.904534606205251,2.3031026252983295,2.3269689737470163,4.618138424821003,-0.34606205250596744,-5.763723150357995,-4.093078758949881,0.9904534606205235,-4.140811455847255,-1.7541766109785204,7.4105011933174225,4.8806682577565645,7.3627684964200455,3.4486873508353213,1.8735083532219576,1.5393794749403344,4.8806682577565645,3.257756563245824,7.386634844868738
1571271,5.405727923627685,-1.157517899761336,3.6634844868735073,3.7112171837708825,-4.379474940334129,-2.684964200477326,7.24343675417661,5.501193317422434,5.572792362768498,-2.971360381861575,5.477326968973749,-4.451073985680191,5.596658711217184,3.257756563245824,4.64200477326969,6.670644391408114,5.906921241050121,0.44152744630071616,-5.214797136038186,-3.448687350835322,5.644391408114558,5.501193317422434,2.828162291169452,-1.65871121718377,5.644391408114558,2.279236276849641,3.949880668257757,-1.9689737470167064,-2.3031026252983287,0.5131264916467781,3.9976133651551304,7.4821002386634845,2.971360381861574,NA
1571266,5.501193317422434,1.9689737470167064,-1.0381861575178988,5.453460620525059,5.35799522673031,-3.1147245347926606,1.4914807158039967,3.5680190930787585,3.400788591698987,8.293556085918855,8.484486873508352,-0.7040572792362774,6.8854415274463,4.069212410501192,1.9688076847777438,1.9688076847777438,-0.9667531744107993,-2.4941994751267904,8.484486873508352,6.360381861575178,-1.0381861575178988,8.699284009546538,5.334128878281623,8.17422434367542,-2.5656324582338907,-1.3484486873508352,1.8257756563245824,5.1670644391408125,-2.518065823575477,4.021479713603819,6.813842482100238,-3.1863235801387235,-5.262861229070332,1.7778768971882464
